scenario_idx,minADE,minFDE,miss
993,0.346105,0.679212,0
994,0.069688,0.058467,0
995,0.492431,0.623946,0
996,0.111024,0.121489,0
997,0.462608,0.109299,0
998,0.506103,1.091471,0
999,0.435454,0.951594,0
1000,0.071693,0.010684,0
1001,0.792375,1.620556,0
1002,0.074633,0.038905,0
1003,0.069793,0.070920,0
1004,0.092691,0.090121,0
1005,0.640313,1.139534,0
1006,0.623018,1.012075,0
1007,0.577556,0.673339,0
1008,1.047413,1.897594,0
1009,0.107424,0.078771,0
1010,0.980264,1.405648,0
1011,0.610941,0.614873,0
1012,0.429448,0.798637,0
1013,0.071542,0.071562,0
1014,0.083564,0.066601,0
1015,0.553146,0.790011,0
1016,0.151992,0.145490,0
1017,0.068296,0.066876,0
1018,0.672954,1.650527,0
1019,0.108511,0.110035,0
1020,2.895168,11.088937,1
1021,2.455488,7.593829,1
1022,0.108623,0.061899,0
1023,0.667714,2.079773,1
1024,0.578061,0.631982,0
1025,0.297401,0.095884,0
1026,2.387207,3.841121,1
1027,0.079772,0.075244,0
1028,0.994477,1.430367,0
1029,0.065221,0.073069,0
1030,0.077685,0.088634,0
1031,0.352539,0.449985,0
1032,1.234540,2.436610,1
1033,0.174955,0.091030,0
1034,3.789451,10.985114,1
1035,0.111330,0.310768,0
1036,0.073554,0.077644,0
1037,0.824940,0.947068,0
1038,0.649825,1.028038,0
1039,0.301378,0.313089,0
1040,0.331597,0.327597,0
1041,0.869063,1.622675,0
1042,0.108884,0.110641,0
1043,0.227184,0.334574,0
1044,0.545385,0.903503,0
1045,0.438892,0.782594,0
1046,0.802773,1.208560,0
1047,0.185565,0.077407,0
1048,0.357372,0.247173,0
1049,0.122109,0.087294,0
1050,0.105896,0.105743,0
1051,0.402066,0.639361,0
1052,0.088545,0.101087,0
1053,0.705472,1.217180,0
1054,0.389467,0.507829,0
1055,1.142104,1.287405,0
1056,1.400359,1.418738,0
1057,0.539190,1.123373,0
1058,0.655967,1.706749,0
1059,0.074798,0.050561,0
1060,0.737829,1.410070,0
1061,0.859984,1.562713,0
1062,0.928962,1.791116,0
1063,1.472861,5.398687,1
1064,0.057207,0.055345,0
1065,0.062620,0.035953,0
1066,0.245247,0.392899,0
1067,2.505430,5.365996,1
1068,1.911644,5.788099,1
1069,0.427745,0.602703,0
1070,0.190652,0.226414,0
1071,0.276844,0.375660,0
1072,0.346021,0.508888,0
1073,0.531921,1.101783,0
1074,0.423242,1.166657,0
1075,0.380550,0.548763,0
1076,0.071178,0.035182,0
1077,0.101617,0.099627,0
1078,1.347081,2.427615,1
1079,0.315711,0.549246,0
1080,0.526837,0.629008,0
1081,0.140271,0.146157,0
1082,0.093104,0.069528,0
1083,2.524083,7.683236,1
1084,0.143895,0.066857,0
1085,0.340007,0.537076,0
1086,0.059564,0.076300,0
1087,0.728007,1.862395,0
1088,0.055536,0.040717,0
1089,2.024743,5.414609,1
1090,0.209213,0.098785,0
1091,0.074180,0.063093,0
1092,0.180495,0.210846,0
1093,0.627712,2.151012,1
1094,0.458183,0.614004,0
1095,0.085311,0.096272,0
1096,0.364211,0.581273,0
1097,2.786796,3.844728,1
1098,2.495293,6.691702,1
1099,0.714008,1.394695,0
1100,0.496283,0.819318,0
1101,1.070058,0.825504,0
1102,1.109263,1.057608,0
1103,0.338620,0.177746,0
1104,0.894460,2.003645,1
1105,0.337151,0.482554,0
1106,0.965625,1.969833,0
1107,0.417641,0.691205,0
1108,0.560443,0.632456,0
1109,0.394186,0.787393,0
1110,0.913145,2.165805,1
1111,0.178076,0.244548,0
1112,0.482316,0.748917,0
1113,0.119057,0.074193,0
1114,0.798344,1.577052,0
1115,0.706093,1.611557,0
1116,0.100577,0.097766,0
1117,2.651634,7.622960,1
1118,0.073058,0.050858,0
1119,1.248109,2.984281,1
1120,0.489708,0.565704,0
1121,0.372802,0.698862,0
1122,1.133511,2.215674,1
1123,0.085388,0.031903,0
1124,1.376134,5.067578,1
1125,0.485178,0.793600,0
1126,0.215788,0.226049,0
1127,0.073544,0.085116,0
1128,0.453562,0.614983,0
1129,0.284267,0.443645,0
1130,1.386929,4.753129,1
1131,0.122654,0.053240,0
1132,0.044151,0.038200,0
1133,0.705689,1.049492,0
1134,0.544161,0.712294,0
1135,0.235894,0.124904,0
1136,0.093602,0.048810,0
1137,0.337148,0.429934,0
1138,0.585588,0.940140,0
1139,0.291665,0.321283,0
1140,1.505247,2.002760,1
1141,0.679220,1.374692,0
1142,2.014292,3.940870,1
1143,0.060370,0.052950,0
1144,0.508877,0.352171,0
1145,2.219322,7.064000,1
1146,0.326962,0.473597,0
1147,0.343097,0.334550,0
1148,1.185263,1.079355,0
1149,0.396511,0.917866,0
1150,0.344143,0.783075,0
1151,0.685921,0.510137,0
1152,2.262137,2.259053,1
1153,0.085411,0.085679,0
1154,2.462321,2.712806,1
1155,1.462326,1.514258,0
1156,2.343946,6.591292,1
1157,0.079461,0.086254,0
1158,0.569913,1.480384,0
1159,0.072720,0.069704,0
1160,0.353687,0.572829,0
1161,0.977087,1.910477,0
1162,0.477216,0.623373,0
1163,0.347288,1.849857,0
1164,1.159801,0.242303,0
1165,1.634752,2.153528,1
1166,0.070714,0.073837,0
1167,0.316791,0.645927,0
1168,0.072835,0.050576,0
1169,2.456346,4.115683,1
1170,1.058048,1.891472,0
1171,0.287348,0.850682,0
1172,1.533563,3.675094,1
1173,0.174495,0.015989,0
1174,0.639031,1.158623,0
1175,0.508623,0.783738,0
1176,0.179578,0.202823,0
1177,0.269852,0.130104,0
1178,1.415880,4.055541,1
1179,0.317329,0.417748,0
1180,0.795495,1.054750,0
1181,0.575948,0.725411,0
1182,0.097704,0.085186,0
1183,0.557422,0.410008,0
1184,0.831269,1.577203,0
1185,0.094600,0.172448,0
1186,0.532688,0.827020,0
1187,0.792851,1.247683,0
1188,0.759311,1.301729,0
1189,0.342349,0.656435,0
1190,0.164116,0.180928,0
1191,0.151221,0.030049,0
1192,0.297501,0.388544,0
1193,0.149324,0.189142,0
1194,1.127393,1.570518,0
1195,0.991223,3.114592,1
1196,0.568233,0.278210,0
1197,0.085995,0.051244,0
1198,0.337711,0.275773,0
1199,0.363249,0.590052,0
1200,0.135354,0.141975,0
1201,0.092679,0.094505,0
1202,0.744432,0.556371,0
1203,0.729369,0.959014,0
1204,0.381014,0.466363,0
1205,0.087720,0.097502,0
1206,0.217798,0.299224,0
1207,2.473893,4.988211,1
1208,0.067288,0.048655,0
1209,0.073321,0.079225,0
1210,0.240679,0.934166,0
1211,0.059094,0.028757,0
1212,1.317483,3.891549,1
1213,0.084104,0.063846,0
1214,0.406886,0.112171,0
1215,0.073719,0.080066,0
1216,0.278086,0.181148,0
1217,0.104957,0.071167,0
1218,0.102231,0.173813,0
1219,0.311567,0.464748,0
1220,1.186168,2.248720,1
1221,0.367452,0.340134,0
1222,1.115226,3.012773,1
1223,0.461446,1.218974,0
1224,1.981596,4.061410,1
1225,0.069783,0.072330,0
1226,1.813620,3.594665,1
1227,0.308001,0.663014,0
1228,0.108562,0.092307,0
1229,0.287642,0.131118,0
1230,0.777560,1.472246,0
1231,0.645552,0.710402,0
1232,2.996120,6.478195,1
1233,0.110162,0.040696,0
1234,0.442286,0.347482,0
1235,0.184268,0.226602,0
1236,0.716823,1.329507,0
1237,0.139344,0.146317,0
1238,0.521642,0.161252,0
1239,0.096724,0.085766,0
1240,0.926180,2.478342,1
1241,0.940889,2.101548,1
1242,1.717420,3.064584,1
1243,0.766097,2.363860,1
1244,0.629609,1.019689,0
1245,1.513575,3.776989,1
1246,0.147515,0.009240,0
1247,0.903254,1.424640,0
1248,0.378849,0.971320,0
1249,0.606119,0.638471,0
1250,0.819290,1.592813,0
1251,0.667783,1.149484,0
1252,0.342706,0.976329,0
1253,1.118544,1.157465,0
1254,0.751755,2.631394,1
1255,0.084169,0.058401,0
1256,0.986110,0.197719,0
1257,0.560991,0.491791,0
1258,0.329163,0.062044,0
1259,0.100212,0.050892,0
1260,0.569529,0.337829,0
1261,0.303503,0.322219,0
1262,0.430007,1.217975,0
1263,0.093463,0.060095,0
1264,0.379016,0.562502,0
1265,0.507203,0.330995,0
1266,0.122837,0.113552,0
1267,0.071346,0.063926,0
1268,0.153020,0.120078,0
1269,0.719081,0.552370,0
1270,0.102239,0.100410,0
1271,0.055283,0.041458,0
1272,1.663673,1.880355,0
1273,0.409756,0.607718,0
1274,0.219691,0.197235,0
1275,1.003462,2.664268,1
1276,3.230947,8.090117,1
1277,0.582246,0.828944,0
1278,0.303634,0.190922,0
1279,0.661700,1.360140,0
1280,0.496825,0.949534,0
1281,0.059719,0.052998,0
1282,0.361252,0.723973,0
1283,1.662500,6.845237,1
1284,2.108342,7.327231,1
1285,0.125301,0.192269,0
1286,2.198408,7.645088,1
1287,0.256053,0.149437,0
1288,0.136470,0.225857,0
1289,0.157197,0.014520,0
1290,0.477625,1.328637,0
1291,0.057182,0.034155,0
1292,0.659368,1.340749,0
1293,1.287504,5.023920,1
1294,0.560120,1.704586,0
1295,0.296446,0.555920,0
1296,0.200769,0.064055,0
1297,0.097538,0.048841,0
1298,3.528021,13.680795,1
1299,0.061199,0.051182,0
1300,0.423466,0.783513,0
1301,0.848970,1.749162,0
1302,0.928025,1.233512,0
1303,0.652300,0.668241,0
1304,0.317114,0.388157,0
1305,0.680473,1.094025,0
1306,0.589876,1.237324,0
1307,0.969181,0.638008,0
1308,0.088837,0.095714,0
1309,0.855168,0.866180,0
1310,0.179786,0.110635,0
1311,0.185462,0.073559,0
1312,0.512186,0.962193,0
1313,1.127451,2.352124,1
1314,0.770141,0.742852,0
1315,2.472477,1.734186,0
1316,0.736211,0.750591,0
1317,1.457131,1.398045,0
1318,0.786680,1.510499,0
1319,0.159104,0.137545,0
1320,1.800738,6.659227,1
1321,1.263172,3.045461,1
1322,0.716020,1.196208,0
1323,1.051061,2.336426,1
1324,0.324736,0.442605,0
1325,0.244102,0.104894,0
1326,0.732891,1.869704,0
1327,0.677274,1.061267,0
1328,1.492872,3.535321,1
1329,0.182113,0.206333,0
1330,1.418732,2.657152,1
1331,0.596353,0.695400,0
1332,0.810901,1.937969,0
1333,0.230933,0.355530,0
1334,0.876899,1.232697,0
1335,1.102551,2.301759,1
1336,0.184212,0.276650,0
1337,0.068169,0.069860,0
1338,0.541661,0.498776,0
1339,0.377122,0.242709,0
1340,0.095946,0.062993,0
1341,0.082629,0.091167,0
1342,1.013713,1.389900,0
1343,0.068869,0.053848,0
1344,0.494395,0.692114,0
1345,0.390875,0.695876,0
1346,0.330423,0.323351,0
1347,0.611071,0.893379,0
1348,1.055434,1.394565,0
1349,0.248276,0.740291,0
1350,0.298785,0.348028,0
1351,1.032825,3.088564,1
1352,2.200575,2.374946,1
1353,0.051592,0.026046,0
1354,0.384608,0.719099,0
1355,0.592319,0.663830,0
1356,0.116124,0.102569,0
1357,0.673219,1.006884,0
1358,1.711415,1.266969,0
1359,0.473103,0.753836,0
1360,0.506130,1.088993,0
1361,0.228498,0.664921,0
1362,0.126107,0.036828,0
1363,0.581576,1.080353,0
1364,1.854249,2.796766,1
1365,0.527716,0.584997,0
1366,0.569085,1.235708,0
1367,0.473659,0.335242,0
1368,0.361085,0.605631,0
1369,0.051507,0.035156,0
1370,0.152287,0.034368,0
1371,0.638103,1.118628,0
1372,0.857235,1.272195,0
1373,0.197734,0.078680,0
1374,1.075068,2.471103,1
1375,0.094248,0.067821,0
1376,1.312459,3.857061,1
1377,1.241069,3.125652,1
1378,0.976168,1.775581,0
1379,1.178514,2.590941,1
1380,2.161944,3.274215,1
1381,0.483543,0.834015,0
1382,0.095133,0.088289,0
1383,0.894796,2.092641,1
1384,1.227144,1.767076,0
1385,2.053124,0.867649,0
1386,0.948644,1.442526,0
1387,0.257779,0.260368,0
1388,1.455687,2.006059,1
1389,0.515262,1.398104,0
1390,0.287165,0.197074,0
1391,1.139305,3.347386,1
1392,0.653224,1.020285,0
1393,0.096229,0.044338,0
1394,0.102411,0.034433,0
1395,1.022004,2.426067,1
1396,1.980059,3.807145,1
1397,0.104865,0.087872,0
1398,0.153044,0.169319,0
1399,0.386975,0.532955,0
1400,0.178339,0.197281,0
1401,2.390780,4.787045,1
1402,0.604946,0.944559,0
1403,0.769117,0.712021,0
1404,2.408691,2.474404,1
1405,0.078691,0.071522,0
1406,0.503716,1.180719,0
1407,0.307335,0.570431,0
1408,0.576737,0.165447,0
1409,0.218378,0.135157,0
1410,0.074620,0.080401,0
1411,0.113994,0.069954,0
1412,0.076189,0.078745,0
1413,0.068019,0.058188,0
1414,0.311978,0.649529,0
1415,0.605016,1.010635,0
1416,2.951947,4.947824,1
1417,0.756826,0.869818,0
1418,0.310987,0.401203,0
1419,0.593269,0.979414,0
1420,0.059733,0.019674,0
1421,0.146646,0.100749,0
1422,1.264601,2.828940,1
1423,0.447297,0.704089,0
1424,0.219800,0.516923,0
1425,1.116142,1.527619,0
1426,0.530698,0.738933,0
1427,1.887436,4.892945,1
1428,0.441614,0.594654,0
1429,0.067143,0.040423,0
1430,0.113338,0.122106,0
1431,0.213216,0.351393,0
1432,3.024911,8.593019,1
1433,0.797216,1.366487,0
1434,0.360591,0.698115,0
1435,0.366762,0.270892,0
1436,0.087386,0.079251,0
1437,0.961633,2.004318,1
1438,0.557997,0.177639,0
1439,0.073768,0.074696,0
1440,0.512312,0.766807,0
1441,2.101634,9.209511,1
1442,0.658525,1.093902,0
1443,1.024914,2.538425,1
1444,0.725927,2.668300,1
1445,0.493985,0.684683,0
1446,0.046911,0.191822,0
1447,0.165364,0.231976,0
1448,0.388762,0.545192,0
1449,0.248753,0.292543,0
1450,0.466086,0.891856,0
1451,1.506302,4.016744,1
1452,0.381738,0.333633,0
1453,0.831409,1.158291,0
1454,0.081849,0.075636,0
1455,0.943026,1.165966,0
1456,0.100195,0.095734,0
1457,0.230910,0.401460,0
1458,0.093611,0.095233,0
1459,0.365311,0.322286,0
1460,0.058998,0.057033,0
1461,0.741049,0.915341,0
1462,0.094323,0.087171,0
1463,1.137577,2.765008,1
1464,0.704805,0.830012,0
1465,0.093616,0.103647,0
1466,1.738868,2.087979,1
1467,0.053258,0.036097,0
1468,0.889967,2.149004,1
1469,2.027616,2.417053,1
1470,0.545255,0.378012,0
1471,0.519346,0.111233,0
1472,0.588877,0.391537,0
1473,1.540603,3.075220,1
1474,0.528518,1.081373,0
1475,1.748358,3.324925,1
1476,1.742430,1.355789,0
1477,0.102083,0.101781,0
1478,1.047880,1.372514,0
1479,0.255420,0.727124,0
1480,0.130879,0.027677,0
1481,0.444738,0.613706,0
1482,0.118941,0.108437,0
1483,0.128936,0.768654,0
1484,0.209440,0.109108,0
1485,0.113525,0.103688,0
1486,0.492317,0.461369,0
1487,0.082363,0.073552,0
1488,0.493309,1.077579,0
1489,0.951148,2.354448,1
1490,0.193655,0.305941,0
1491,0.676737,0.320244,0
1492,1.430617,2.212800,1
1493,0.606024,1.261915,0
1494,2.129335,6.080436,1
1495,1.135098,1.555344,0
1496,0.102341,0.068676,0
1497,0.592123,0.448922,0
1498,0.662202,1.029142,0
1499,0.770365,1.686492,0
1500,0.352287,0.489795,0
1501,1.268060,0.985516,0
1502,1.041948,2.687050,1
1503,1.214871,3.614907,1
1504,0.091512,0.097385,0
1505,0.546996,0.681197,0
1506,0.189740,0.062442,0
1507,0.482680,0.643531,0
1508,1.320863,2.751107,1
1509,0.124521,0.122036,0
1510,0.542929,0.627182,0
1511,2.823079,4.160837,1
1512,1.488156,4.021378,1
1513,0.319468,0.501934,0
1514,0.879999,0.996089,0
1515,0.195987,0.238155,0
1516,0.148040,0.169623,0
1517,0.091965,0.086778,0
1518,0.304760,0.507233,0
1519,0.957547,1.235640,0
1520,0.516576,0.408070,0
1521,0.154212,0.078277,0
1522,0.088804,0.254159,0
1523,0.751894,1.322348,0
1524,0.286422,0.672695,0
1525,0.831373,2.780726,1
1526,0.376096,0.586767,0
1527,0.574699,0.768685,0
1528,0.218060,0.303173,0
1529,0.388295,0.546069,0
1530,0.313248,0.672334,0
1531,0.194894,0.344873,0
1532,0.106633,0.045444,0
1533,0.809157,1.339638,0
1534,0.448651,0.492577,0
1535,0.344211,0.462972,0
1536,0.263178,0.112529,0
1537,0.402275,0.847581,0
1538,2.608644,3.990591,1
1539,1.059925,2.307519,1
1540,0.130241,0.129770,0
1541,0.331613,0.456213,0
1542,2.515829,4.425092,1
1543,0.578460,1.230449,0
1544,2.416788,2.413337,1
1545,0.632781,1.056267,0
1546,0.599524,0.800188,0
1547,1.484554,5.894004,1
1548,0.451271,0.474347,0
1549,0.411200,0.884623,0
1550,0.633427,0.692701,0
1551,0.104734,0.084195,0
1552,0.785707,0.953608,0
1553,0.120751,0.060458,0
1554,0.073573,0.029826,0
1555,0.580931,0.889943,0
1556,0.116168,0.304665,0
1557,0.070524,0.064159,0
1558,0.875601,2.006047,1
1559,1.028761,2.889257,1
1560,0.313043,0.594617,0
1561,0.794506,1.618609,0
1562,0.622060,1.354604,0
1563,0.385149,0.771219,0
1564,0.692150,1.144348,0
1565,0.396988,0.270160,0
1566,0.072199,0.076183,0
1567,0.690447,0.504814,0
1568,0.881391,2.391772,1
1569,0.664272,0.875704,0
1570,0.213784,0.415979,0
1571,0.253015,0.160167,0
1572,2.991563,3.296465,1
1573,2.194397,3.965630,1
1574,0.747204,1.220743,0
1575,0.084531,0.088400,0
1576,0.928944,1.097022,0
1577,1.362781,2.002960,1
1578,0.455357,0.808460,0
1579,0.853681,1.768628,0
1580,1.229253,2.659471,1
1581,0.941046,2.182626,1
1582,0.485210,0.810882,0
1583,0.480321,0.688113,0
1584,0.558963,1.591817,0
1585,1.766523,2.505680,1
1586,0.458504,0.554262,0
1587,0.399689,0.544560,0
1588,0.091647,0.062068,0
1589,0.490508,0.791312,0
1590,1.967029,2.627514,1
1591,0.505260,0.996479,0
1592,0.498521,1.201846,0
1593,2.954075,4.877609,1
1594,0.303875,0.276692,0
1595,1.034713,0.732395,0
1596,0.699559,1.235733,0
1597,3.290220,4.812363,1
1598,0.479564,0.831963,0
1599,1.516197,2.216987,1
1600,0.067483,0.036204,0
1601,2.641154,3.540521,1
1602,0.253344,0.548897,0
1603,1.130386,3.077716,1
1604,0.562481,0.847567,0
1605,0.579231,0.917230,0
1606,0.323260,0.262066,0
1607,0.085332,0.084874,0
1608,0.440733,0.905861,0
1609,0.624795,0.906457,0
1610,0.233852,0.103633,0
1611,0.274007,0.325015,0
1612,0.110382,0.100756,0
1613,0.088454,0.077421,0
1614,0.164162,0.136348,0
1615,1.055722,1.595694,0
1616,0.460190,0.837116,0
1617,0.713401,1.128179,0
1618,1.757588,2.484632,1
1619,3.565995,10.852275,1
1620,0.228075,0.383734,0
1621,1.280065,3.150002,1
1622,0.484125,0.411369,0
1623,0.461172,0.132471,0
1624,0.079052,0.062762,0
1625,0.385127,1.086104,0
1626,0.350491,0.728158,0
1627,0.252477,0.499114,0
1628,0.951611,2.430019,1
1629,0.196987,0.330409,0
1630,0.071304,0.066244,0
1631,0.158629,0.135726,0
1632,0.786795,1.788699,0
1633,0.334441,0.202279,0
1634,0.352366,0.644910,0
1635,0.427319,0.638096,0
1636,0.770825,1.293154,0
1637,0.428991,1.029233,0
1638,1.134734,2.554260,1
1639,0.114326,0.119571,0
1640,0.655171,1.180061,0
1641,0.232930,0.069274,0
1642,2.012850,1.094184,0
1643,0.536532,0.641684,0
1644,0.875174,2.988443,1
1645,1.098469,1.755625,0
1646,2.199262,1.624093,0
1647,2.013344,7.404227,1
1648,0.054502,0.039374,0
1649,0.321430,0.409308,0
1650,0.108606,0.093136,0
1651,0.156979,0.100654,0
1652,0.316576,0.700095,0
1653,0.194369,0.118431,0
1654,0.136445,0.139207,0
1655,1.271449,1.929788,0
1656,0.542611,0.772125,0
1657,0.142744,0.034218,0
1658,1.638336,2.587857,1
1659,1.716734,2.483275,1
1660,0.449080,1.114181,0
1661,0.315799,0.653752,0
1662,0.545020,0.860984,0
1663,1.608296,3.856060,1
1664,0.848833,1.149419,0
1665,0.084533,0.085379,0
1666,1.481459,6.165923,1
1667,1.322501,0.434191,0
1668,0.119644,0.104267,0
1669,0.065058,0.057350,0
1670,0.792490,1.705815,0
1671,0.684297,0.770831,0
1672,0.060172,0.053917,0
1673,0.181551,0.220362,0
1674,0.314981,0.466585,0
1675,1.455013,2.841166,1
1676,0.511544,1.352555,0
1677,0.426814,0.575000,0
1678,2.043671,2.626649,1
1679,0.367572,0.635733,0
1680,0.073750,0.076100,0
1681,0.358283,0.701696,0
1682,0.632884,0.970939,0
1683,1.084142,0.655916,0
1684,0.126189,0.146553,0
1685,2.530962,6.768837,1
1686,0.357193,0.284583,0
1687,0.376097,0.942641,0
1688,0.221269,0.185461,0
1689,0.716605,0.924265,0
1690,0.515753,1.393366,0
1691,0.410080,0.533287,0
1692,1.920957,3.399944,1
1693,0.236852,0.448913,0
1694,0.465616,0.792087,0
1695,0.120650,0.121041,0
1696,0.227163,0.112629,0
1697,0.578471,0.795440,0
1698,0.184992,0.383869,0
1699,0.102676,0.110488,0
1700,0.341430,0.289461,0
1701,0.262704,0.189692,0
1702,0.544924,0.815901,0
1703,0.630779,0.884224,0
1704,0.605099,0.895358,0
1705,0.414724,0.776498,0
1706,0.488255,0.678614,0
1707,1.271880,3.989347,1
1708,0.679489,0.927129,0
1709,2.097674,2.630898,1
1710,0.109711,0.109995,0
1711,0.173437,0.104841,0
1712,1.941457,4.689644,1
1713,0.358716,0.562306,0
1714,1.144415,2.884829,1
1715,1.290547,2.609057,1
1716,0.839723,2.322822,1
1717,0.056056,0.046527,0
1718,0.367628,0.500063,0
1719,0.423402,0.567457,0
1720,0.257199,0.364074,0
1721,0.281707,0.488325,0
1722,0.584233,1.644177,0
1723,0.125958,0.077901,0
1724,0.477327,0.655293,0
1725,0.512566,0.642989,0
1726,0.082464,0.050832,0
1727,0.451002,1.027416,0
1728,0.120860,0.146958,0
1729,0.542934,1.077257,0
1730,0.104744,0.112527,0
1731,0.856428,1.568443,0
1732,0.894873,0.897172,0
1733,0.147978,0.077391,0
1734,0.997532,2.196869,1
1735,0.340651,0.617554,0
1736,0.089929,0.041343,0
1737,0.154687,0.049628,0
1738,0.094697,0.103492,0
1739,0.738903,0.680588,0
1740,0.737878,0.695809,0
1741,2.315066,2.984469,1
1742,0.979941,4.617252,1
1743,0.599381,0.934956,0
1744,0.484597,1.038211,0
1745,0.511231,1.191749,0
1746,0.456653,0.813788,0
1747,0.110788,0.068138,0
1748,0.137383,0.144772,0
1749,0.226961,0.263199,0
1750,1.339786,4.023694,1
1751,0.091250,0.097244,0
1752,0.338428,0.183101,0
1753,0.121648,0.258054,0
1754,0.279828,0.437956,0
1755,0.160739,0.169072,0
1756,0.107096,0.180202,0
1757,0.494205,0.322888,0
1758,0.100738,0.108261,0
1759,0.078557,0.089397,0
1760,2.252223,3.984581,1
1761,1.455659,1.765393,0
1762,0.562392,1.307323,0
1763,0.323123,0.500575,0
1764,0.086165,0.085232,0
1765,0.299799,0.522474,0
1766,0.324371,0.318511,0
1767,1.791555,4.052625,1
1768,0.521580,0.499167,0
1769,0.094241,0.163524,0
1770,4.282649,10.937586,1
1771,2.298135,8.864326,1
